Cause	Outcome	Number of mentions	Pearson's correlation	Independence	Date	ChatGPT
E8352	J81	1	NA	NA	0.7071428571428572	0
E8352	G939	1	NA	NA	0.6678200692041523	0
E8352	N251	2	NA	NA	0.5686274509803921	0
E8352	N289	1	NA	NA	0.545016077170418	0
I314	I46	7	NA	NA	0.9444444444444444	1
I314	N179	1	NA	NA	0.8111587982832618	1
I314	I509	2	NA	NA	0.7873563218390804	1
I314	Q2112	1	NA	NA	0.6451612903225806	1
I314	J81	1	NA	NA	0.8615384615384616	0
I314	D649	1	NA	NA	0.6232980332829047	0
I2781	I509	2	NA	NA	0.664	1
I2781	I5081	1	NA	NA	0.664	1
B677	I820	1	NA	NA	1.0	1
M3211	I061	3	NA	NA	1.0	1
M3211	I070	1	NA	NA	0.8571428571428571	1
M3211	I10	1	NA	NA	0.6989690721649484	1
M3211	I21	1	NA	NA	0.6363636363636364	1
M3211	I66	1	NA	NA	1.0	0
M3211	Q233	2	NA	NA	0.0	0
A50	J960	1	NA	NA	1.0	1
A50	K140	1	NA	NA	1.0	0
A50	N04	2	NA	NA	NA	0
A50	H16	2	NA	NA	NA	0
A50	H1630	1	NA	NA	NA	0
E7220	G936	6	NA	NA	1.0	1
E7220	K7682	6	NA	NA	0.5	1
E7220	G939	12	NA	NA	1.0	0
B481	K116	1	NA	NA	1.0	1
A6922	J960	1	NA	NA	1.0	1
A6922	G825	1	NA	NA	1.0	0
A6922	G40909	1	NA	NA	0.75	0
A1801	I719	1	NA	NA	1.0	1
A1801	M419	1	NA	NA	0.75	0
A1801	G822	1	NA	NA	0.5	0
I6783	G40909	4	NA	NA	0.5076741440377804	1
I6783	H54	2	NA	NA	0.5943877551020408	0
I6783	H4761	1	NA	NA	0.4533333333333333	0
E663	E12	7	NA	NA	1.0	1
E663	E13	7	NA	NA	0.75	1
E663	E11	9	NA	NA	0.5702254583735415	1
E663	I10	4	NA	NA	0.5023682973569078	1
E663	E10	7	NA	NA	0.49273255813953487	1
E663	E55	1	NA	NA	0.8384937238493724	0
E663	K769	1	NA	NA	0.7073588134626355	0
E663	E08	7	NA	NA	NA	1
E663	E09	7	NA	NA	NA	1
E663	C801	1	NA	NA	NA	0
A5202	I509	1	NA	NA	1.0	1
A5202	N280	1	NA	NA	1.0	0
A5202	I061	2	NA	NA	NA	1
A5202	I719	1	NA	NA	NA	0
A923	I42	1	NA	NA	1.0	1
A23	I514	2	NA	NA	1.0	1
A23	D8689	1	NA	NA	1.0	0
A23	D731	1	NA	NA	1.0	0
A23	D6181	1	NA	NA	1.0	0
A23	D733	2	NA	NA	1.0	0
A23	K529	1	NA	NA	1.0	0
A23	M1990	1	NA	NA	0.875	0
A23	H209	1	NA	NA	0.0	0
A23	D696	1	NA	NA	NA	1
A23	I72	1	NA	NA	NA	1
A23	G04	1	NA	NA	NA	0
A23	I339	8	NA	NA	NA	0
A23	N453	7	NA	NA	NA	0
A23	D692	2	NA	NA	NA	0
A23	M928	1	NA	NA	NA	0
A23	G822	1	NA	NA	NA	0
A23	K739	4	NA	NA	NA	0
A23	D55	2	NA	NA	NA	0
A23	D56	2	NA	NA	NA	0
A23	D57	2	NA	NA	NA	0
A23	D58	2	NA	NA	NA	0
A23	D59	2	NA	NA	NA	0
A23	D891	1	NA	NA	NA	0
A23	M46	1	NA	NA	NA	0
A23	I719	2	NA	NA	NA	0
A23	N08	2	NA	NA	NA	0
A23	G030	1	NA	NA	NA	0
I5189	I509	1	NA	NA	0.6745832022648631	1
I5189	I420	1	NA	NA	0.681486396814864	0
E7402	J960	2	NA	NA	1.0	1
E7402	G729	4	NA	NA	0.5	0
E7402	G718	1	NA	NA	0.2	0
B780	D721	1	NA	NA	1.0	1
E8581	G729	1	NA	NA	1.0	1
E8581	I509	1	NA	NA	0.6991150442477876	0
E8581	Q382	1	NA	NA	0.0	0
A5211	M146	1	NA	NA	1.0	1
E7212	G939	1	NA	NA	1.0	1
E7212	I679	1	NA	NA	0.6111111111111112	0
E71312	I501	1	NA	NA	1.0	1
E71312	I46	1	NA	NA	1.0	1
E71312	I21	4	NA	NA	0.6666666666666666	0
E71312	I200	2	NA	NA	0.0	0
K8309	K744	1	NA	NA	0.5736196319018405	1
K8309	K721	3	NA	NA	0.8285714285714286	0
K8309	K7460	3	NA	NA	0.5736196319018405	0
H3481	H332	1	NA	NA	0.7383177570093458	1
H3481	H4711	1	NA	NA	0.8181818181818182	0
H3481	H431	1	NA	NA	0.7756653992395437	0
H3481	H40	6	NA	NA	0.5472972972972973	0
H3571	H332	5	NA	NA	0.6537544696066746	0
J0510	J81	1	NA	NA	1.0	0
J0510	J9851	1	NA	NA	0.6	0
J0510	M726	1	NA	NA	0.5	0
D8983	J80	1	NA	NA	1.0	1
I2720	I5081	21	NA	NA	0.664	1
I2720	I50812	1	NA	NA	0.664	1
I2720	J960	4	NA	NA	0.7201166180758017	0
A711	H54	31	-8.171774e-05	0	NA	0
C46	I898	2	-6.563608e-05	0	NA	0
C46	K561	1	-7.745265e-05	0	NA	0
C46	K37	1	-0.0001313324	0	NA	0
C46	H042	1	-0.0001901844	0	NA	0
C46	C859	3	-0.0001957079	0	NA	0
C46	C801	2	NA	NA	NA	0
B40	D733	2	-9.969466e-06	0	NA	0
B40	J80	4	-3.356956e-05	0	NA	0
B40	E271	1	-3.430244e-05	0	NA	0
B40	J960	1	-5.161739e-05	0	NA	0
B40	H669	1	-5.58411e-05	0	NA	0
Q043	R482	1	-1.151164e-05	0	NA	0
Q043	G4082	1	NA	NA	0.2222222222222222	1
Q043	G40909	2	NA	NA	0.2222222222222222	0
A841	H309	1	-1.390203e-05	0	NA	0
A841	G03	1	-2.552864e-05	0	NA	0
A841	A6922	1	NA	NA	NA	0
A91	H309	1	-1.390203e-05	0	NA	0
A91	N08	1	-4.892056e-05	0	NA	0
A91	D696	2	-9.58954e-05	0	NA	0
A91	K81	1	-0.000133531	0	NA	0
Q35	I2781	1	NA	NA	NA	0
C108	G521	1	-1.46746e-05	0	NA	0
Q81	K20	1	-0.0005628795	0	NA	0
Q81	H1123	1	NA	NA	1.0	0
B838	D721	1	-2.191949e-05	0	NA	0
G408	R481	1	-2.361776e-05	0	NA	0
Q240	S128	1	-2.407863e-05	0	NA	0
B38	G03	1	-2.552864e-05	0	NA	0
B38	J111	1	-2.907035e-05	0	NA	0
B38	J869	1	-4.534066e-05	0	NA	0
L512	J80	1	-8.222877e-05	0	NA	0
C865	L512	1	-2.760452e-05	0	NA	0
A078	M60	1	-3.84077e-05	0	NA	0
C940	E232	1	-4.269142e-05	0	NA	0
A38	H709	1	-4.489647e-05	0	NA	0
A38	K739	3	-5.067601e-05	0	NA	0
T794	D65	1	-4.514032e-05	0	NA	0
T794	L659	1	-7.292867e-05	0	NA	0
Q812	N08	1	-4.892056e-05	0	NA	0
A82	L43	1	-6.109744e-05	0	NA	0
C74	I820	1	-6.778324e-05	0	NA	0
C751	N912	1	-7.694239e-05	0	NA	0
O881	I46	1	-8.701805e-05	0	NA	0
O881	N179	1	-0.0002088523	0	NA	0
O881	T79A0	1	NA	NA	NA	0
Q786	G959	1	-8.772162e-05	0	NA	0
M308	E85	1	-9.138863e-05	0	NA	0
M308	A6922	1	NA	NA	NA	0
T751	L23	1	-9.511516e-05	0	NA	0
T751	K81	1	-0.0004996348	0	NA	0
C835	K561	1	-0.000104872	0	NA	0
F952	G959	2	-0.0001148552	0	NA	0
F42	E54	2	-0.0001183371	0	NA	0
C838	E883	1	-0.0001215501	0	NA	0
C838	G729	1	-0.0002629814	0	NA	0
C838	G959	1	-0.0003430051	0	NA	0
A064	J86	1	-0.0001453996	0	NA	0
Q784	D180	1	-0.0001991388	0	NA	0
D181	K561	9	-0.0002568995	0	NA	0
D181	Q382	1	NA	NA	NA	0
C91	C696	1	-0.0002669336	0	NA	0
C91	D6181	1	NA	NA	NA	0
C64	N483	1	-0.000423125	0	NA	0
M850	C49	1	-0.0004784433	0	NA	0
C20	K561	2	-0.001350716	0	NA	0
C20	L0390	1	NA	NA	NA	0
C20	N1330	1	NA	NA	NA	0
C20	N461	1	NA	NA	NA	0
I5181	I46	1	NA	NA	0.833116036505867	1
I5181	J810	1	NA	NA	0.6897435897435897	1
I5181	J81	2	NA	NA	0.6897435897435897	0
H550	H5351	1	NA	NA	0.7518248175182481	0
A5449	G560	1	NA	NA	0.9523809523809523	1
J9851	I314	1	NA	NA	0.7900466562986003	1
J9851	I871	1	NA	NA	0.6614173228346457	1
D572	I679	2	NA	NA	0.9333333333333333	1
D572	N186	1	NA	NA	0.8255813953488372	1
D572	M879	2	NA	NA	1.0	0
D572	N483	4	NA	NA	0.8571428571428571	0
D572	D649	1	NA	NA	0.7043478260869566	0
D572	M810	1	NA	NA	0.6923076923076923	0
D572	M10	1	NA	NA	0.6	0
I4901	I46	163	NA	NA	0.9286754002911208	1
I4901	E872	1	NA	NA	0.782608695652174	1
I2510	I46	6	NA	NA	0.9259259259259259	1
I2510	I519	6	NA	NA	0.8613960749330954	1
I2510	I514	1	NA	NA	0.8613960749330954	1
I2510	I509	40	NA	NA	0.8446372239747634	1
I2510	I501	1	NA	NA	0.8446372239747634	1
I2510	I5084	4	NA	NA	0.8446372239747634	1
I2510	I5020	1	NA	NA	0.8446372239747634	1
I2510	Q233	9	NA	NA	0.7451612903225806	1
I2510	I472	18	NA	NA	0.7219945355191257	1
I2510	I42	2	NA	NA	0.7161458333333334	1
I2510	I4901	1	NA	NA	0.6862438005742626	1
I2510	I20	34	NA	NA	0.6232714270076988	1
I2510	I200	4	NA	NA	0.6232714270076988	1
I2510	I208	5	NA	NA	0.6232714270076988	1
I2510	I209	1	NA	NA	0.6232714270076988	1
I2510	I443	1	NA	NA	0.824690902380513	0
I2510	J810	1	NA	NA	0.7763371150729336	0
I2510	I420	1	NA	NA	0.7161458333333334	0
E7419	E162	1	NA	NA	0.92	1
I502	I2720	1	NA	NA	0.8213333333333334	1
H5221	H54	1	NA	NA	0.735	1
H5221	H532	1	NA	NA	0.6750524109014675	1
H5221	H5300	1	NA	NA	0.6750524109014675	1
H5221	H53	1	NA	NA	0.6750524109014675	0
Q8500	I2720	1	NA	NA	0.9090909090909091	1
Q8500	M431	2	NA	NA	0.5714285714285714	1
Q8500	I150	1	NA	NA	1.0	0
Q8500	M419	14	NA	NA	0.9166666666666666	0
Q8500	M41	3	NA	NA	0.9166666666666666	0
Q8500	I72	8	NA	NA	0.8333333333333334	0
Q8500	K56609	2	NA	NA	0.7368421052631579	0
Q8500	M1990	1	NA	NA	0.6091954022988506	0
Q8500	L813	1	NA	NA	0.5	0
Q8500	Q150	1	NA	NA	0.0	0
Q8500	C50	1	NA	NA	NA	1
Q8500	D329	1	NA	NA	NA	0
Q8500	C383	1	NA	NA	NA	0
K7469	K721	1	NA	NA	0.9004854368932039	1
K7469	K767	1	NA	NA	0.6401137980085349	1
K7469	K769	1	NA	NA	0.6401137980085349	0
K7460	K721	3	NA	NA	0.9004854368932039	1
K7460	G939	3	NA	NA	0.8351648351648352	1
K7460	N179	1	NA	NA	0.7964860907759883	1
K7460	D6181	1	NA	NA	0.712	1
K7460	I864	2	NA	NA	0.6895161290322581	1
K7460	D696	5	NA	NA	0.6482558139534884	1
K7460	I8501	19	NA	NA	0.6474074074074074	1
K7460	K7682	9	NA	NA	0.6401137980085349	1
K7460	K7681	1	NA	NA	0.6401137980085349	1
K7460	Q792	1	NA	NA	0.0	1
K7460	E41	2	NA	NA	1.0	0
K7460	D731	44	NA	NA	0.7402597402597403	0
K7460	E213	1	NA	NA	0.6956521739130435	0
K7460	K831	1	NA	NA	0.6871165644171779	0
K7460	M810	2	NA	NA	0.6714697406340058	0
K7460	K920	2	NA	NA	0.6254295532646048	0
K7460	D649	2	NA	NA	0.6097902097902098	0
K7460	I898	4	NA	NA	0.5952380952380952	0
K7460	I8390	16	NA	NA	0.4166666666666667	0
K7460	M3119	1	NA	NA	0.4	0
K7460	I10	1	NA	NA	0.38789376158122296	0
K7460	E11	2	NA	NA	0.38412698412698415	0
K7460	C801	2	NA	NA	NA	0
N1330	N19	4	NA	NA	0.7088607594936709	1
N1330	K56609	1	NA	NA	0.6627218934911243	1
N1330	N186	1	NA	NA	0.698019801980198	0
N1330	I150	1	NA	NA	0.5454545454545454	0
N1330	N251	3	NA	NA	0.5294117647058824	0
N1330	M545	1	NA	NA	0.41147439851943246	0
Q2549	I679	4	NA	NA	0.8888888888888888	1
Q2549	I6782	1	NA	NA	0.8888888888888888	1
I6782	I46	1	NA	NA	0.7777777777777778	1
I6782	I63	2	NA	NA	0.6358498183286233	1
I6782	F01	2	NA	NA	0.8059964726631393	0
I6782	E872	2	NA	NA	0.6649411764705883	0
I6782	G24	1	NA	NA	0.5	0
I6782	G454	1	NA	NA	0.4741754822650902	0
I6782	R413	2	NA	NA	NA	0
E7871	I679	1	NA	NA	0.8765554019356113	1
E7871	D70	1	NA	NA	0.8324243926623699	0
A811	G932	4	NA	NA	0.875	1
A811	G24	1	NA	NA	0.5	0
A811	H309	3	NA	NA	NA	0
I4581	I46	3	NA	NA	0.8698884758364313	1
I4581	I472	3	NA	NA	0.6501901140684411	1
I4581	I4901	3	NA	NA	0.6125244618395304	0
E744	E8720	5	NA	NA	0.8679245283018868	1
E744	G3182	1	NA	NA	1.0	0
J8402	I2781	1	NA	NA	0.8586956521739131	1
J8402	I2720	1	NA	NA	0.8586956521739131	0
J8402	J43	1	NA	NA	0.7416107382550335	0
J8402	J931	1	NA	NA	0.7320574162679426	0
E7421	K7460	1	NA	NA	0.8571428571428571	1
E7421	G255	1	NA	NA	0.8333333333333334	0
E7421	H26	1	NA	NA	0.72	0
E7251	H54	1	NA	NA	0.8571428571428571	1
E7251	G939	3	NA	NA	1.0	0
N186	E213	14	NA	NA	0.7517123287671232	1
N186	E7253	1	NA	NA	0.6818181818181818	1
N186	N19	2	NA	NA	0.5049358341559723	1
N186	E212	1	NA	NA	0.7517123287671232	0
N186	D649	10	NA	NA	0.5918595967139656	0
K3183	E164	6	NA	NA	0.6987951807228916	0
I5022	I2720	1	NA	NA	0.8213333333333334	1
I5030	I2720	1	NA	NA	0.8213333333333334	0
I5030	J811	1	NA	NA	0.7733755942947702	0
A4902	I339	1	NA	NA	0.8513513513513513	1
A4902	L0390	1	NA	NA	0.5145797598627787	1
A4902	A483	1	NA	NA	0.6666666666666666	0
A4902	H602	1	NA	NA	0.41232227488151657	0
A4902	N08	1	NA	NA	0.39285714285714285	0
A4902	H332	1	NA	NA	0.28	0
J84117	J960	1	NA	NA	0.8504551365409623	1
J8481	J960	1	NA	NA	0.8504551365409623	1
J8481	J984	1	NA	NA	0.6383248730964467	1
J8481	J931	2	NA	NA	0.7320574162679426	0
J8481	J930	1	NA	NA	0.7320574162679426	0
J8481	R820	2	NA	NA	NA	0
I5084	I2720	2	NA	NA	0.8213333333333334	0
I5020	I2720	1	NA	NA	0.8213333333333334	1
I2782	I10	1	NA	NA	0.2804878048780488	1
Q204	I519	1	NA	NA	0.8333333333333334	1
H3506	H54	1	NA	NA	0.8306233062330624	1
H3506	H332	1	NA	NA	0.6537544696066746	0
H3582	H54	2	NA	NA	0.8306233062330624	1
H3502	H54	1	NA	NA	0.8306233062330624	1
H3502	H3305	1	NA	NA	0.6537544696066746	1
H3502	H332	1	NA	NA	0.6537544696066746	1
G40909	K051	1	NA	NA	0.6891891891891891	0
G40909	H9325	1	NA	NA	0.6387959866220736	0
G40909	F09	1	NA	NA	0.5	0
G40909	R413	3	NA	NA	NA	0
E7841	I2510	1	NA	NA	0.8250184774575019	1
E7841	P9182	1	NA	NA	1.0	0
E7841	I679	1	NA	NA	0.8765554019356113	0
E7801	I2510	1	NA	NA	0.8250184774575019	1
E7801	I70	1	NA	NA	0.8675897879705755	0
Q2545	J960	1	NA	NA	0.8235294117647058	1
Q2545	S128	1	NA	NA	NA	0
K7681	J960	1	NA	NA	0.8216374269005848	1
K7681	I679	1	NA	NA	0.704647676161919	0
N480	N471	1	NA	NA	0.8215271389144434	1
N471	N139	1	NA	NA	0.7008547008547008	0
N471	I10	1	NA	NA	0.5368474923234391	0
I503	I2720	7	NA	NA	0.8213333333333334	1
I503	J81	1	NA	NA	0.7733755942947702	0
G7000	J960	3	NA	NA	0.8208955223880597	1
G7000	I514	2	NA	NA	0.8043478260869565	1
G7000	H024	4	NA	NA	0.6953125	0
G7000	H532	2	NA	NA	0.6568627450980392	0
G7000	H508	2	NA	NA	0.625	0
G7000	I26	1	NA	NA	0.5769230769230769	0
G7000	J45	1	NA	NA	0.2523364485981308	0
J810	J960	2	NA	NA	0.8193548387096774	1
J810	I46	1	NA	NA	0.8571428571428571	0
M3119	I6782	1	NA	NA	0.8129496402877698	1
M3119	D696	1	NA	NA	0.7526881720430108	0
M3119	H34	1	NA	NA	0.6666666666666666	0
M3119	I26	1	NA	NA	0.6147540983606558	0
M3119	M351	1	NA	NA	0.5974358974358974	0
M3119	I21	1	NA	NA	0.4860335195530726	0
E8351	E20	1	NA	NA	0.8088235294117647	1
E8351	I6783	1	NA	NA	0.6775631500742942	1
E8351	I509	1	NA	NA	0.596816976127321	1
E8351	I420	2	NA	NA	0.4857142857142857	1
E8351	I46	2	NA	NA	0.788235294117647	0
E8351	E213	4	NA	NA	0.7734806629834254	0
E8351	G253	2	NA	NA	0.5346534653465347	0
E8351	I471	1	NA	NA	0.5056179775280899	0
E8351	I472	1	NA	NA	0.5056179775280899	0
E8351	I4901	1	NA	NA	0.4696261682242991	0
E8351	H508	1	NA	NA	0.24615384615384617	0
H2154	H40	2	NA	NA	0.5098425196850394	0
D820	D696	2	NA	NA	0.8	1
D820	D849	1	NA	NA	0.75	0
D820	H150	1	NA	NA	NA	0
G370	H54	1	NA	NA	0.8	1
G9382	I9589	1	NA	NA	0.6919431279620853	0
G9382	E232	2	NA	NA	0.5370370370370371	0
D6859	K559	1	NA	NA	0.796875	1
D6859	K550	2	NA	NA	0.796875	1
D6859	I339	1	NA	NA	0.65	1
D6859	I22	1	NA	NA	0.46153846153846156	1
D6859	I800	2	NA	NA	0.27209944751381215	1
D6859	D65	5	NA	NA	1.0	0
D6859	I679	5	NA	NA	0.7388535031847133	0
D6859	I81	2	NA	NA	0.72	0
D6859	H3481	1	NA	NA	0.6470588235294118	0
D6859	M879	2	NA	NA	0.6363636363636364	0
D6859	I10	1	NA	NA	0.5663643858202803	0
D6859	I820	4	NA	NA	0.5571428571428572	0
D6859	I21	1	NA	NA	0.4507042253521127	0
D6859	I26	4	NA	NA	0.35891647855530473	0
D6859	Q90	1	NA	NA	NA	0
K550	K56609	1	NA	NA	0.8202247191011236	0
D6861	K559	2	NA	NA	0.796875	1
D6861	E2749	1	NA	NA	0.7333333333333333	1
D6861	I420	1	NA	NA	0.5740740740740741	1
D6861	G629	1	NA	NA	0.7530864197530864	0
D6861	I339	2	NA	NA	0.65	0
D6861	H3423	1	NA	NA	0.6470588235294118	0
D6861	M879	1	NA	NA	0.6363636363636364	0
D6861	D6941	1	NA	NA	0.634020618556701	0
D6861	M311	3	NA	NA	0.5675675675675675	0
D6861	I820	6	NA	NA	0.5571428571428572	0
D6861	I21	2	NA	NA	0.4507042253521127	0
H4022	H54	1	NA	NA	0.7925445705024311	1
H4005	H54	1	NA	NA	0.7925445705024311	1
J982	I314	1	NA	NA	0.7900466562986003	1
H719	H701	1	NA	NA	0.7837837837837838	1
H719	G510	1	NA	NA	0.8181818181818182	0
H719	H831	16	NA	NA	0.6764705882352942	0
H719	M729	1	NA	NA	0.6444444444444445	0
H719	G500	2	NA	NA	0.5714285714285714	0
H719	G03	1	NA	NA	0.14285714285714285	0
H0253	H54	1	NA	NA	0.7190635451505016	1
H0253	H1621	1	NA	NA	0.6666666666666666	1
H0253	H53	1	NA	NA	0.6488372093023256	1
H0501	H54	1	NA	NA	0.7777777777777778	1
H0501	H332	2	NA	NA	0.4666666666666667	1
H0501	J86	2	NA	NA	0.6666666666666666	0
H0501	H341	1	NA	NA	0.6666666666666666	0
H0501	G03	1	NA	NA	0.3333333333333333	0
K026	I339	1	NA	NA	0.775	1
K026	K040	3	NA	NA	0.75	0
E8342	E876	1	NA	NA	0.7729800457965326	1
E8342	I6783	1	NA	NA	0.6775631500742942	1
E8342	I472	2	NA	NA	0.5056179775280899	1
E8342	E20	3	NA	NA	0.8088235294117647	0
E8342	M129	1	NA	NA	0.43333333333333335	0
E8342	E11	1	NA	NA	0.32591414944356123	0
E8342	M1990	1	NA	NA	0.30164072360117794	0
H505	H5314	1	NA	NA	0.7712	1
I8501	K920	4	NA	NA	0.7250608272506083	1
I8501	K20	1	NA	NA	0.5641025641025641	0
G7241	J960	2	NA	NA	0.7692307692307693	1
J3501	J9851	2	NA	NA	0.7686567164179104	1
J3501	G521	1	NA	NA	0.75	0
J3501	M726	1	NA	NA	0.6567164179104478	0
J3501	M1990	1	NA	NA	0.5065616797900262	0
J3501	M023	4	NA	NA	0.5	0
H5315	H54	1	NA	NA	0.7629233511586453	1
H5300	H54	5	NA	NA	0.7629233511586453	1
H5345	H54	1	NA	NA	0.7629233511586453	1
Q2112	I679	6	NA	NA	0.7613636363636364	1
Q2112	I5181	1	NA	NA	0.7530864197530864	1
Q2112	I21	1	NA	NA	0.4444444444444444	1
Q2112	J45	1	NA	NA	0.2682926829268293	0
N811	N1330	2	NA	NA	0.754601226993865	1
I492	I4589	1	NA	NA	0.7504892367906066	1
E511	I515	1	NA	NA	0.75	1
E511	I519	1	NA	NA	0.75	0
E511	A6922	1	NA	NA	NA	1
A1885	D693	1	NA	NA	0.75	1
A1885	D731	1	NA	NA	1.0	0
A1885	D649	1	NA	NA	0.6571428571428571	0
E2681	I951	1	NA	NA	0.7391304347826086	1
E2681	N19	1	NA	NA	0.25	1
E2681	E876	3	NA	NA	0.4691358024691358	0
E2681	G729	1	NA	NA	0.0	0
Q256	I5081	1	NA	NA	0.7368421052631579	1
D7582	I513	2	NA	NA	0.7360594795539034	1
D7582	I22	3	NA	NA	0.625	1
D7582	I26	3	NA	NA	0.5911949685534591	1
D7582	D6859	1	NA	NA	0.5757575757575758	1
D7582	I679	1	NA	NA	0.8014705882352942	0
D7582	E2749	1	NA	NA	0.7878787878787878	0
D7582	N280	1	NA	NA	0.5346534653465347	0
E2749	I10	2	NA	NA	0.39655172413793105	0
D7581	D696	1	NA	NA	0.731404958677686	1
D7581	K766	5	NA	NA	0.695852534562212	1
D7581	D6181	2	NA	NA	0.6666666666666666	1
D7581	D649	4	NA	NA	0.6585956416464891	0
J9811	J960	1	NA	NA	0.8286014721345951	0
J9811	H054	1	NA	NA	0.44166666666666665	0
K5909	N139	1	NA	NA	0.7208611729769859	1
K5909	Q791	1	NA	NA	0.5686274509803921	0
K5909	T79A0	2	NA	NA	NA	0
K5641	N1330	4	NA	NA	0.7174556213017751	1
K5641	N139	1	NA	NA	0.7174556213017751	1
K5641	N19	2	NA	NA	0.5387453874538746	1
K5641	K5939	1	NA	NA	0.660377358490566	0
E7211	I63	2	NA	NA	0.7142857142857143	1
E7211	N483	2	NA	NA	0.5	0
Q203	I2720	1	NA	NA	0.7142857142857143	1
I8390	G932	1	NA	NA	0.709375	1
I8390	I10	2	NA	NA	0.6668068994530921	0
K9081	M46	1	NA	NA	0.7023809523809523	1
K9081	I339	2	NA	NA	1.0	0
K9081	I898	1	NA	NA	0.673469387755102	0
K9081	H4401	1	NA	NA	0.59375	0
K9081	G959	1	NA	NA	0.5416666666666666	0
H4732	H534	1	NA	NA	0.6944444444444444	1
K8301	K85	1	NA	NA	0.6908831908831908	1
K8301	K7460	10	NA	NA	0.5736196319018405	1
K8301	K721	14	NA	NA	0.8285714285714286	0
K8301	K769	1	NA	NA	0.7243928194297783	0
K8301	C221	1	NA	NA	NA	1
E8801	J984	1	NA	NA	0.6875	1
E8801	K769	9	NA	NA	0.6175298804780877	1
E8801	K7460	10	NA	NA	0.5663716814159292	1
E8801	N04	1	NA	NA	0.9117647058823529	0
E8801	K721	1	NA	NA	0.8852459016393442	0
E8801	J43	20	NA	NA	0.5894736842105263	0
E8801	J431	2	NA	NA	0.5894736842105263	0
E8801	J438	3	NA	NA	0.5894736842105263	0
E8801	N032	1	NA	NA	0.5384615384615384	0
E8801	J449	1	NA	NA	0.5020576131687243	0
E8801	M793	3	NA	NA	0.3482905982905983	0
E8801	P5929	1	NA	NA	NA	0
B0221	G629	1	NA	NA	0.6823104693140795	1
B0221	G510	2	NA	NA	0.4860557768924303	0
E7253	D6181	1	NA	NA	1.0	0
E7253	D6182	1	NA	NA	1.0	0
E7253	N342	1	NA	NA	0.5	0
I731	N186	1	NA	NA	0.6812943262411347	1
N150	N186	1	NA	NA	0.6811594202898551	1
N150	N19	1	NA	NA	0.4090909090909091	1
B3322	I509	6	NA	NA	0.68	1
B3322	I253	1	NA	NA	0.6923076923076923	0
B3322	I420	4	NA	NA	0.6	0
H520	H5300	1	NA	NA	0.6750524109014675	1
H5253	H508	1	NA	NA	0.6728624535315985	1
H5252	H500	1	NA	NA	0.6728624535315985	1
A1884	I314	6	NA	NA	0.6666666666666666	1
A1884	I46	1	NA	NA	1.0	0
A1884	I061	1	NA	NA	NA	0
E7521	N19	1	NA	NA	0.6666666666666666	1
E7521	N186	1	NA	NA	0.6190476190476191	1
E7521	I42	2	NA	NA	0.2857142857142857	1
E7521	I425	1	NA	NA	0.2857142857142857	1
E7521	I509	1	NA	NA	0.8181818181818182	0
E7521	I679	1	NA	NA	0.5	0
E7521	G030	1	NA	NA	NA	0
I2724	I5081	1	NA	NA	0.664	1
G4082	H534	1	NA	NA	0.663961038961039	1
H0412	H16	1	NA	NA	0.6202090592334495	1
H0412	H1612	1	NA	NA	0.6202090592334495	1
N2883	I150	1	NA	NA	0.65625	1
N2883	N16	1	NA	NA	0.7391304347826086	0
H3305	H40	1	NA	NA	0.72	0
J84116	G932	1	NA	NA	0.6455696202531646	1
I2541	I21	5	NA	NA	0.6448774668191082	1
I2541	I22	1	NA	NA	0.8907922912205567	0
I2541	I20	1	NA	NA	0.6232714270076988	0
I2542	I21	12	NA	NA	0.6448774668191082	1
I2542	I20	1	NA	NA	0.6232714270076988	1
I2542	I208	1	NA	NA	0.6232714270076988	1
E8311	K7460	6	NA	NA	0.6286644951140065	1
E8311	I509	1	NA	NA	0.596816976127321	1
E8311	I425	1	NA	NA	0.4857142857142857	1
E8311	I42	1	NA	NA	0.4857142857142857	1
E8311	J634	1	NA	NA	0.8181818181818182	0
E8311	E13	3	NA	NA	0.5862068965517241	0
E8311	E801	1	NA	NA	0.5280898876404494	0
E8311	K739	1	NA	NA	0.4482758620689655	0
E8311	M129	1	NA	NA	0.43333333333333335	0
E8311	E10	3	NA	NA	0.36075949367088606	0
E8311	E11	3	NA	NA	0.32591414944356123	0
E8311	E12	3	NA	NA	0.0	0
E8311	E08	3	NA	NA	NA	0
E8311	E09	3	NA	NA	NA	0
K7682	G253	1	NA	NA	0.45108695652173914	1
K7682	H4761	3	NA	NA	0.4606741573033708	0
J84112	J984	1	NA	NA	0.6383248730964467	1
J84112	I2720	3	NA	NA	0.8586956521739131	0
J84112	I2781	1	NA	NA	0.8586956521739131	0
J84112	J960	4	NA	NA	0.8504551365409623	0
J84112	J679	2	NA	NA	0.8130081300813008	0
D7212	I514	1	NA	NA	0.6369047619047619	1
D7212	N19	1	NA	NA	0.4878048780487805	0
I67850	I6381	1	NA	NA	0.6358498183286233	1
I67850	H4701	1	NA	NA	0.4533333333333333	1
I6381	G454	1	NA	NA	0.6196646341463414	1
I6381	I679	2	NA	NA	0.8885748889786032	0
I6381	G510	1	NA	NA	0.6542553191489362	0
I6381	H512	1	NA	NA	0.5333333333333333	0
H5704	H5314	1	NA	NA	0.6296296296296297	1
H3552	H536	5	NA	NA	0.6190828402366864	1
